Object
30
 -100000 Global Angle eric_raheem_head:eric_raheem_head -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_ankle:eric_raheem_l_ankle -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_elbow:eric_raheem_l_elbow -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_knee_fixed:eric_raheem_l_knee_fixed -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_wrist:eric_raheem_l_wrist -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_mid_back:eric_raheem_mid_back -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_mid_front:eric_raheem_mid_front -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_ankle:eric_raheem_r_ankle -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_elbow:eric_raheem_r_elbow -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_knee_fixed:eric_raheem_r_knee_fixed -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_wrist:eric_raheem_r_wrist -100000 -100000 -100000 -100000 -100000 -100000
Frame Sub Frame RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY T
 -100000 rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm m
31 0 -0.377013 1.26984 1.63369 1401.07 189.11 1286.94 -0.298932 -0.0654956 2.29911 1214.95 -185.751 138.478 -1.64103 0.700002 0.455338 1104.55 -55.8439 968.997 0.114124 -0.430245 1.84737 1240.09 -69.1447 556.656 -0.906316 0.0122994 -0.0245057 1276.6 -14.0595 775.321 -0.212453 0.380332 1.9245 1307.72 -346.777 1067.36 -0.362968 0.672811 1.90906 1379.83 -140.901 921.4 0.270059 -0.00993056 1.46944 1556.35 -237.858 141.078 0.68949 2.16128 1.75306 1629.6 -168.894 1075.85 0.240686 -0.256559 1.78951 1566.18 -164.678 576.194 1.56884 1.21025 2.30345 1623.62 -104.849 798.0
32 0 -0.376812 1.26949 1.63409 1401.74 188.838 1285.83 -0.294856 -0.0637434 2.29629 1215.56 -185.623 138.672 -1.6395 0.705738 0.458756 1105.16 -55.9537 968.212 0.111016 -0.435355 1.83229 1242.2 -69.6859 556.461 -0.909081 0.0169279 -0.0244688 1276.8 -14.6436 774.236 -0.211968 0.387362 1.92121 1307.67 -347.271 1067.3 -0.356053 0.668495 1.87176 1379.72 -142.917 920.887 0.269127 -0.00680527 1.47218 1557.25 -238.003 141.659 0.681999 2.15577 1.75397 1630.11 -169.201 1074.7 0.239355 -0.262475 1.78768 1567.08 -164.356 576.87 1.56497 1.2068 2.30083 1624.75 -105.648 796.43
33 0 -0.377324 1.26744 1.63362 1402.41 188.643 1284.66 -0.284996 -0.061263 2.29466 1216.03 -185.231 139.279 -1.64496 0.702458 0.451319 1105.58 -55.9714 967.183 0.109164 -0.437716 1.81355 1244.4 -69.9392 556.609 -0.912235 0.0182113 -0.0240759 1277.17 -15.2637 773.096 -0.212559 0.396626 1.91886 1307.66 -347.749 1067.24 -0.367342 0.669334 1.8728 1379.91 -144.406 919.928 0.266573 -0.00143641 1.47978 1558.4 -238.143 142.39 0.682049 2.15338 1.75464 1630.36 -169.516 1073.38 0.238879 -0.269303 1.78871 1567.98 -163.874 577.644 1.5614 1.20693 2.29901 1625.81 -106.457 794.80
34 0 -0.377606 1.26645 1.63359 1403.09 188.376 1283.45 -0.221156 -0.0429742 2.27579 1214.73 -184.799 140.425 -1.64662 0.704958 0.45258 1106.06 -56.0954 966.227 0.106835 -0.435459 1.78917 1246.71 -69.928 557.121 -0.91425 0.0192962 -0.0232235 1277.52 -15.8443 771.913 -0.204241 0.378998 1.90864 1308.01 -348.548 1067.31 -0.370549 0.684108 1.85247 1380.03 -146.104 918.943 0.265771 0.000759887 1.48355 1559.43 -238.315 143.036 0.680228 2.15481 1.75449 1630.51 -169.827 1071.96 0.237556 -0.274908 1.78752 1568.74 -163.431 578.411 1.55627 1.20799 2.2968 1627.06 -107.247 793.16
35 0 -0.378309 1.26455 1.63393 1403.73 188.197 1282.22 -0.21571 -0.0373056 2.26698 1214.6 -184.175 141.271 -1.6469 0.707578 0.454269 1106.63 -56.1821 965.338 0.105871 -0.434062 1.76891 1248.93 -70.1726 557.812 -0.917355 0.0200423 -0.0233173 1277.9 -16.481 770.725 -0.211073 0.40322 1.90707 1307.64 -348.669 1067.11 -0.37344 0.687637 1.8557 1380.43 -146.872 918.347 0.261587 0.00569018 1.49413 1560.79 -238.519 143.887 0.682439 2.14891 1.75568 1630.91 -170.105 1070.63 0.236133 -0.279716 1.78695 1569.48 -162.973 579.247 1.55096 1.20911 2.2948 1628.27 -108.003 791.45
36 0 -0.378549 1.26314 1.63353 1404.39 187.949 1280.93 -0.215933 -0.0313263 2.25971 1214.41 -183.72 142.089 -1.65529 0.696004 0.444324 1107.29 -56.1503 964.028 0.106503 -0.432418 1.74653 1251 -70.387 558.679 -0.920767 0.014818 -0.0241963 1278.62 -17.1392 769.405 -0.217138 0.428029 1.90754 1307.83 -349.158 1067.25 -0.347361 0.660155 1.84767 1381.22 -146.992 917.679 0.258953 0.00786516 1.5018 1562.04 -238.775 144.637 0.680834 2.15121 1.75571 1631.09 -170.383 1069.12 0.23609 -0.287475 1.78821 1570.15 -162.438 580.111 1.55748 1.19305 2.28727 1629.06 -108.628 789.63
37 0 -0.38111 1.26594 1.63188 1405.02 187.437 1279.21 -0.221532 -0.0290217 2.25763 1214.3 -183.523 142.725 -1.65525 0.701772 0.445375 1107.68 -56.1503 963.133 0.0937344 -0.397911 1.7008 1252.44 -70.6355 559.749 -0.922571 0.0152832 -0.0234423 1279.05 -17.7159 768.173 -0.209812 0.406825 1.89707 1308.41 -350.056 1067.32 -0.369469 0.718348 1.82144 1381.04 -149.188 916.488 0.255328 0.0133796 1.51492 1563.63 -239.072 145.52 0.683274 2.1449 1.75735 1631.54 -170.655 1067.71 0.237049 -0.297339 1.78869 1570.38 -162.034 581.14 1.54274 1.20353 2.29448 1630.49 -109.399 787.9
38 0 -0.380744 1.26442 1.63173 1405.61 187.193 1277.84 -0.229493 -0.0272286 2.25583 1214.07 -183.363 143.205 -1.65766 0.704986 0.446032 1108.14 -56.2165 962.103 0.0965803 -0.397734 1.68357 1253.96 -71.0904 560.786 -0.925974 0.020271 -0.0230506 1279.18 -18.3029 767.013 -0.211053 0.413633 1.89358 1308.58 -350.59 1067.25 -0.356188 0.680745 1.86827 1380.84 -151.352 915.411 0.252627 0.0166819 1.52522 1565.19 -239.424 146.38 0.680977 2.14684 1.75739 1631.76 -170.937 1066.09 0.234501 -0.298091 1.79004 1571.26 -161.448 581.866 1.53855 1.20471 2.28821 1631.81 -110.098 786.09
39 0 -0.379424 1.25883 1.63387 1406.34 187.149 1276.79 -0.23474 -0.0275898 2.25697 1213.89 -183.29 143.562 -1.65405 0.712418 0.449322 1108.54 -56.2421 961.109 0.102191 -0.40065 1.67044 1255.15 -71.5784 561.902 -0.92875 0.0151922 -0.0242097 1279.9 -18.9535 765.632 -0.213461 0.421526 1.89136 1308.87 -351.177 1067.13 -0.355161 0.680971 1.86931 1381.18 -152.078 914.884 0.248607 0.0183026 1.53566 1566.74 -239.852 147.221 0.68261 2.14082 1.75907 1632.26 -171.196 1064.58 0.233898 -0.303443 1.79166 1571.71 -160.943 582.745 1.54425 1.19079 2.28141 1632.64 -110.656 784.16
40 0 -0.379777 1.2571 1.63466 1407.03 186.921 1275.36 -0.237818 -0.0283326 2.25994 1213.66 -183.287 143.831 -1.65664 0.714901 0.447524 1108.94 -56.277 959.994 0.105713 -0.402063 1.65908 1255.99 -71.9612 562.976 -0.93204 0.0158887 -0.0251876 1280.33 -19.5643 764.392 -0.215201 0.425997 1.8889 1309.24 -351.839 1066.97 -0.341792 0.664098 1.89238 1381.35 -153.356 914.13 0.222049 0.0126846 1.56188 1569.1 -240.04 148.836 0.683495 2.13898 1.75991 1632.65 -171.451 1062.93 0.23243 -0.308835 1.79473 1572.11 -160.466 583.619 1.54006 1.18975 2.27937 1633.85 -111.29 782.27
41 0 -0.381127 1.25521 1.63503 1407.7 186.707 1273.83 -0.236392 -0.0275647 2.26308 1213.41 -183.294 144.053 -1.65452 0.722309 0.448747 1109.35 -56.2488 958.957 0.112055 -0.405563 1.65504 1256.55 -72.2816 564.109 -0.933918 0.0160017 -0.0258457 1280.77 -20.1518 763.073 -0.21655 0.429764 1.88823 1309.59 -352.569 1066.75 -0.34271 0.665714 1.89021 1381.57 -154.638 913.139 0.218109 0.02055 1.57639 1571.08 -240.51 149.86 0.684389 2.1368 1.76088 1633.07 -171.691 1061.24 0.232115 -0.314094 1.79806 1572.4 -160.016 584.455 1.53601 1.18934 2.27752 1635.06 -111.908 780.33
42 0 -0.382511 1.2534 1.63569 1408.42 186.512 1272.3 -0.231694 -0.0256827 2.26688 1213.19 -183.333 144.195 -1.65466 0.727278 0.448309 1109.79 -56.2792 957.835 0.117518 -0.408885 1.65393 1256.8 -72.6579 565.077 -0.937665 0.0201464 -0.0268736 1281.06 -20.7372 761.897 -0.218854 0.432494 1.88795 1309.95 -353.34 1066.47 -0.342774 0.671228 1.88894 1381.75 -155.961 912.107 0.214406 0.0173862 1.58187 1572.56 -241.215 150.476 0.679344 2.13388 1.75871 1633.58 -171.915 1059.43 0.231662 -0.317761 1.80155 1572.66 -159.597 585.262 1.5315 1.18906 2.2759 1636.29 -112.5 778.37
43 0 -0.382184 1.2527 1.63572 1409.08 186.315 1270.75 -0.228141 -0.0244947 2.2708 1213.03 -183.453 144.189 -1.6481 0.738394 0.456445 1110.36 -56.325 956.863 0.124286 -0.412637 1.6564 1256.78 -73.0287 565.984 -0.938089 0.0208748 -0.0264164 1281.49 -21.3133 760.522 -0.220745 0.433236 1.88776 1310.4 -354.157 1066.11 -0.342884 0.676968 1.88703 1382.15 -157.14 911.206 0.211275 0.0225492 1.5933 1574.42 -241.845 151.268 0.680383 2.13146 1.75994 1634.04 -172.149 1057.64 0.231192 -0.324633 1.80603 1572.94 -159.143 586.134 1.52734 1.18861 2.2747 1637.5 -113.068 776.35
44 0 -0.382126 1.25197 1.6358 1409.67 186.132 1269.14 -0.223386 -0.0235253 2.27345 1212.9 -183.515 144.094 -1.65797 0.725538 0.446436 1110.95 -56.441 955.238 0.129388 -0.413616 1.66023 1256.49 -73.4081 566.711 -0.941259 0.0175615 -0.0283273 1282.25 -21.9666 759.169 -0.226751 0.433937 1.88573 1310.98 -355.024 1065.74 -0.343313 0.680847 1.88509 1382.55 -158.289 910.272 0.207153 0.0248579 1.60331 1576.19 -242.551 151.963 0.68309 2.12878 1.76264 1634.51 -172.391 1055.85 0.230538 -0.330011 1.81041 1573.12 -158.801 586.853 1.52257 1.18848 2.27356 1638.74 -113.618 774.30
45 0 -0.383317 1.25086 1.63563 1410.34 186.014 1267.47 -0.22241 -0.0239158 2.27487 1212.85 -183.587 143.849 -1.66592 0.718268 0.43937 1111.39 -56.5764 953.786 0.136125 -0.418874 1.66965 1255.99 -73.8965 567.289 -0.943819 0.0175312 -0.0299487 1282.76 -22.6089 757.805 -0.223102 0.432551 1.88684 1311.1 -355.777 1065.21 -0.34295 0.683994 1.88622 1382.93 -159.502 909.324 0.202086 0.0286524 1.61506 1578.15 -243.22 152.723 0.683771 2.12675 1.76415 1635.03 -172.598 1053.99 0.230238 -0.336225 1.81476 1573.31 -158.48 587.637 1.51712 1.18864 2.27271 1639.98 -114.139 772.22
46 0 -0.385646 1.24982 1.63647 1411.15 185.825 1265.8 -0.22412 -0.0244827 2.2745 1212.82 -183.619 143.53 -1.66921 0.718041 0.432642 1111.8 -56.4961 952.394 0.142177 -0.418888 1.6782 1255.32 -74.3359 567.758 -0.94343 0.0203859 -0.0339601 1283.14 -23.15 756.408 -0.223353 0.431526 1.88678 1311.51 -356.62 1064.74 -0.344889 0.685594 1.88354 1383.17 -160.866 908.398 0.198845 0.0316624 1.62627 1580.02 -243.919 153.366 0.684305 2.12465 1.76592 1635.56 -172.788 1052.07 0.230478 -0.341985 1.82075 1573.48 -158.285 588.313 1.51237 1.18957 2.27195 1641.26 -114.647 770.09
47 0 -0.387781 1.25361 1.63479 1411.79 185.425 1263.67 -0.227069 -0.0252278 2.27319 1212.88 -183.656 143.18 -1.66783 0.72313 0.431506 1112.35 -56.4855 951.138 0.149223 -0.422721 1.68906 1254.55 -74.774 568.067 -0.946754 0.0183743 -0.0316498 1283.86 -23.7917 755.05 -0.234758 0.462827 1.89373 1311.5 -357.016 1064.17 -0.347003 0.690857 1.88256 1383.65 -161.989 907.551 0.194065 0.0349283 1.63804 1581.97 -244.592 154.015 0.685433 2.12265 1.76736 1636.12 -172.962 1050.13 0.236055 -0.352812 1.82618 1573.82 -158.317 588.967 1.50664 1.18984 2.27148 1642.54 -115.121 767.93
48 0 -0.388021 1.25438 1.63455 1412.41 185.287 1261.93 -0.228983 -0.026507 2.27048 1212.95 -183.69 142.842 -1.66773 0.725876 0.429277 1112.86 -56.5346 949.728 0.171371 -0.458821 1.72424 1253.93 -75.4325 568.061 -0.948979 0.0194313 -0.032816 1284.46 -24.4146 753.741 -0.236301 0.463903 1.8936 1312.06 -357.787 1063.75 -0.349295 0.695811 1.88016 1384.09 -163.137 906.705 0.188935 0.0372732 1.65031 1583.92 -245.244 154.635 0.686431 2.12016 1.76932 1636.69 -173.127 1048.14 0.231843 -0.354314 1.83162 1573.65 -158.002 589.628 1.50125 1.19094 2.2714 1643.82 -115.572 765.73
49 0 -0.389392 1.25374 1.63397 1413.13 185.224 1260.15 -0.230416 -0.0298813 2.26788 1213.09 -183.725 142.461 -1.66096 0.735043 0.432228 1113.49 -56.516 948.51 0.176492 -0.451698 1.73213 1253.04 -75.7973 568.075 -0.949464 0.0220662 -0.033895 1284.92 -24.994 752.322 -0.227968 0.437948 1.88679 1312.76 -358.794 1063.43 -0.348699 0.69622 1.88254 1384.65 -164.209 905.908 0.182892 0.0378958 1.66245 1586.08 -245.776 155.333 0.687079 2.11766 1.77125 1637.28 -173.266 1046.12 0.231873 -0.36496 1.83686 1573.74 -157.954 590.197 1.49589 1.1928 2.27146 1645.13 -116.014 763.50
50 0 -0.390668 1.25364 1.63408 1413.9 185.178 1258.32 -0.230908 -0.0338694 2.26607 1213.26 -183.781 142.109 -1.66785 0.731055 0.424675 1113.95 -56.5939 946.926 0.182443 -0.446802 1.74334 1252.1 -76.2633 567.947 -0.951606 0.0234619 -0.0368897 1285.5 -25.639 750.965 -0.229597 0.440294 1.88586 1313.2 -359.408 1063.05 -0.351662 0.700947 1.88179 1385.23 -165.27 905.101 0.181918 0.0424528 1.67367 1588.03 -246.478 155.747 0.688455 2.11557 1.77323 1637.9 -173.4 1044.06 0.22944 -0.376554 1.8439 1573.94 -157.965 590.64 1.48948 1.19405 2.2715 1646.44 -116.415 761.21
51 0 -0.391258 1.25456 1.63414 1414.6 185.156 1256.46 -0.230589 -0.0350195 2.26346 1213.35 -183.834 141.854 -1.67612 0.724305 0.409034 1114.29 -56.4691 945.176 0.187121 -0.47608 1.75661 1250.96 -77.0224 567.824 -0.952738 0.0206326 -0.0384886 1286.32 -26.3129 749.443 -0.238521 0.471839 1.89095 1313.28 -359.634 1062.62 -0.353358 0.704838 1.88117 1385.79 -166.275 904.287 0.174956 0.0421555 1.68524 1590.18 -247.029 156.313 0.687906 2.11316 1.77475 1638.57 -173.484 1041.96 0.229744 -0.382904 1.84987 1574.05 -157.98 591.157 1.48334 1.1963 2.27178 1647.75 -116.797 758.89
52 0 -0.392528 1.25553 1.63391 1415.35 185.132 1254.65 -0.231226 -0.0357049 2.26166 1213.42 -183.9 141.701 -1.67699 0.727824 0.405735 1114.91 -56.4438 943.791 0.188559 -0.471342 1.76223 1250.09 -77.4903 567.577 -0.953539 0.021552 -0.0409121 1286.98 -26.954 748.019 -0.230461 0.450375 1.88454 1314.03 -360.515 1062.37 -0.355217 0.708213 1.88141 1386.35 -167.295 903.456 0.167737 0.0418505 1.69634 1592.46 -247.585 156.926 0.690895 2.11069 1.77794 1639.21 -173.582 1039.89 0.229088 -0.388255 1.85704 1574.17 -158.019 591.591 1.47724 1.19848 2.27199 1649.09 -117.157 756.55
53 0 -0.39391 1.25154 1.63614 1416.33 185.375 1253.13 -0.230918 -0.0378344 2.26117 1213.44 -183.997 141.528 -1.67818 0.72883 0.400989 1115.52 -56.5312 942.237 0.190204 -0.469888 1.77018 1249.28 -78.0502 567.273 -0.955266 0.0257628 -0.0412284 1287.49 -27.6251 746.646 -0.231368 0.456282 1.88335 1314.55 -361.022 1062.12 -0.357144 0.711297 1.88284 1386.93 -168.307 902.619 0.167695 0.0463635 1.70654 1594.55 -248.357 157.186 0.69088 2.10897 1.78047 1639.91 -173.635 1037.76 0.228615 -0.393248 1.86389 1574.27 -158.083 591.942 1.47081 1.20027 2.27212 1650.41 -117.487 754.14
54 0 -0.394637 1.25269 1.63591 1417.13 185.438 1251.18 -0.231913 -0.038784 2.26096 1213.39 -184.094 141.444 -1.67446 0.731498 0.394984 1116.29 -56.7399 940.827 0.190877 -0.474154 1.77582 1248.56 -78.6494 566.797 -0.955506 0.0260236 -0.0435866 1288.12 -28.2806 745.128 -0.237991 0.481787 1.88521 1314.61 -361.141 1061.6 -0.359426 0.716009 1.88298 1387.43 -169.301 901.742 0.160012 0.0462916 1.71774 1596.98 -248.826 157.713 0.691686 2.10631 1.7828 1640.63 -173.652 1035.6 0.227152 -0.397749 1.87323 1574.42 -158.186 592.206 1.46607 1.20396 2.27241 1651.71 -117.799 751.67
55 0 -0.395556 1.25459 1.63582 1417.86 185.374 1249.23 -0.231909 -0.0388844 2.26108 1213.23 -184.196 141.424 -1.6723 0.740167 0.399817 1116.92 -56.6121 939.397 0.191209 -0.47777 1.78046 1248.01 -79.261 566.327 -0.954181 0.0248211 -0.0476309 1288.95 -28.9655 743.576 -0.232115 0.470387 1.88174 1315.57 -361.956 1061.64 -0.360868 0.720188 1.88406 1387.95 -170.289 900.831 0.155203 0.0454569 1.72448 1599.29 -249.476 158.075 0.693558 2.10421 1.78564 1641.37 -173.629 1033.4 0.244998 -0.408925 1.85221 1573.47 -158.141 592.429 1.45964 1.2077 2.27261 1653.03 -118.092 749.19
56 0 -0.399313 1.25568 1.63581 1418.66 185.421 1247.2 -0.231776 -0.0397928 2.26266 1213.05 -184.351 141.426 -1.66677 0.745086 0.389849 1117.68 -56.781 937.928 0.186055 -0.474179 1.78246 1247.58 -79.8537 565.871 -0.956625 0.0242589 -0.0472166 1289.83 -29.7137 742.158 -0.232852 0.477064 1.88021 1316.11 -362.393 1061.42 -0.36222 0.723697 1.88682 1388.46 -171.269 899.93 0.149865 0.0445981 1.73149 1601.66 -250.172 158.422 0.692824 2.10211 1.78764 1642.16 -173.559 1031.15 0.246309 -0.397293 1.86555 1574.1 -158.27 592.772 1.45343 1.21025 2.27279 1654.39 -118.379 746.68
57 0 -0.401567 1.25715 1.63616 1419.52 185.496 1245.17 -0.230142 -0.0403531 2.26446 1212.84 -184.519 141.479 -1.67403 0.741419 0.389955 1118.29 -56.8823 936.171 0.186127 -0.475737 1.78382 1247.23 -80.4953 565.552 -0.957922 0.0250559 -0.0485064 1290.64 -30.43 740.701 -0.233685 0.48403 1.87943 1316.73 -362.869 1061.25 -0.365502 0.731181 1.88478 1388.92 -172.22 898.963 0.145204 0.0453863 1.73945 1604.17 -250.843 158.708 0.695006 2.10048 1.7913 1642.92 -173.479 1028.93 0.24423 -0.399257 1.87298 1574.21 -158.433 592.8 1.44688 1.21348 2.27249 1655.73 -118.647 744.12
58 0 -0.402086 1.25893 1.63579 1420.36 185.642 1243.16 -0.229695 -0.0416338 2.26731 1212.62 -184.722 141.569 -1.67552 0.743285 0.384623 1119 -57.0448 934.588 0.167952 -0.503598 1.80921 1245.9 -80.9438 565.5 -0.957495 0.0316477 -0.0503536 1291.12 -31.1255 739.266 -0.234781 0.491618 1.87951 1317.35 -363.329 1061.07 -0.373745 0.724832 1.87994 1389.17 -173.334 898.183 0.13705 0.0426089 1.74488 1606.7 -251.571 159.017 0.696333 2.09907 1.79377 1643.75 -173.348 1026.63 0.242663 -0.401224 1.87925 1574.3 -158.629 592.724 1.4315 1.2301 2.27603 1657.44 -119.019 741.66
59 0 -0.404464 1.26024 1.63589 1421.23 185.732 1241.06 -0.229983 -0.0428066 2.27043 1212.42 -184.958 141.675 -1.67497 0.743371 0.380199 1119.79 -57.1623 933.057 0.161963 -0.509132 1.81696 1245.95 -81.5164 565.101 -0.958949 0.0327522 -0.053349 1291.91 -31.8906 737.789 -0.234578 0.497397 1.87937 1318.03 -363.8 1060.91 -0.373769 0.729044 1.88258 1389.55 -174.328 897.16 0.131499 0.0400008 1.74918 1609.22 -252.267 159.206 0.696955 2.098 1.79661 1644.59 -173.169 1024.31 0.240868 -0.403023 1.88611 1574.38 -158.888 592.586 1.42391 1.23293 2.27644 1658.8 -119.264 739.02
60 0 -0.405869 1.26257 1.63577 1422.07 185.815 1238.97 -0.228638 -0.0447937 2.27398 1212.22 -185.17 141.766 -1.67538 0.747455 0.378689 1120.54 -57.3562 931.501 0.154404 -0.505708 1.81448 1245.86 -82.1196 564.905 -0.958953 0.0281912 -0.0548824 1293.06 -32.7103 736.217 -0.234799 0.505743 1.87915 1318.69 -364.274 1060.75 -0.374612 0.738199 1.88277 1389.94 -175.305 896.045 0.126414 0.0383489 1.75454 1611.97 -252.946 159.415 0.698437 2.09722 1.79918 1645.48 -172.943 1021.96 0.239586 -0.40434 1.89155 1574.45 -159.179 592.401 1.41977 1.23484 2.27496 1660.12 -119.492 736.35
61 0 -0.409559 1.26325 1.6358 1423.02 185.992 1236.79 -0.230057 -0.0459013 2.27794 1212.05 -185.394 141.897 -1.64649 0.785238 0.355074 1122.24 -58.3847 930.379 0.155798 -0.513409 1.81233 1245.81 -82.8641 564.78 -0.960344 0.0295141 -0.0567374 1293.9 -33.5348 734.727 -0.234953 0.512145 1.87945 1319.42 -364.751 1060.63 -0.375551 0.74555 1.88364 1390.24 -176.313 894.984 0.118846 0.0359647 1.76028 1614.73 -253.65 159.598 0.699398 2.0966 1.80205 1646.38 -172.677 1019.56 0.198287 -0.366673 1.93883 1574.14 -158.684 592.365 1.41449 1.24101 2.27463 1661.51 -119.722 733.66
62 0 -0.412066 1.26923 1.63364 1423.86 185.881 1234.26 -0.228482 -0.0481039 2.28168 1211.9 -185.618 141.992 -1.65608 0.762225 0.357878 1122.52 -58.553 929.025 0.155034 -0.517077 1.80967 1245.79 -83.539 564.833 -0.961016 0.0360656 -0.0616389 1294.43 -34.3247 733.275 -0.235566 0.519134 1.87957 1320.2 -365.25 1060.48 -0.375704 0.755677 1.88414 1390.51 -177.337 893.876 0.114222 0.035215 1.76631 1617.59 -254.377 159.687 0.700355 2.09567 1.80475 1647.29 -172.376 1017.13 0.201578 -0.371211 1.94203 1574.12 -159.226 591.931 1.41694 1.22713 2.27038 1662.41 -119.81 730.70
63 0 -0.413689 1.27054 1.63353 1424.72 186.054 1232.04 -0.228702 -0.0489677 2.28421 1211.73 -185.827 142.09 -1.66189 0.743629 0.364556 1123.15 -58.4962 927.621 0.152344 -0.51369 1.80617 1245.63 -84.2221 565.007 -0.961738 0.0359157 -0.058914 1295.46 -35.2001 731.819 -0.236236 0.52649 1.88005 1321.07 -365.778 1060.38 -0.368051 0.774782 1.88961 1390.93 -178.233 892.536 0.10043 0.0289188 1.77116 1620.3 -255.232 159.751 0.701739 2.09552 1.80753 1648.26 -172.016 1014.67 0.204636 -0.374778 1.94338 1574.17 -159.777 591.526 1.40357 1.24369 2.2713 1664.2 -120.123 728.05
64 0 -0.415799 1.27216 1.63382 1425.57 186.192 1229.79 -0.228766 -0.0492916 2.28592 1211.57 -185.998 142.163 -1.65696 0.763982 0.352931 1124.18 -59.0581 925.992 0.161089 -0.526996 1.80732 1245.47 -85.2025 565.154 -0.967503 0.0432575 -0.0625194 1296.26 -35.9161 730.757 -0.236023 0.533205 1.88001 1321.78 -366.256 1060.21 -0.366039 0.782003 1.89118 1391.16 -179.266 891.413 0.0937855 0.0237049 1.77394 1623.12 -255.987 159.764 0.703382 2.09626 1.81026 1649.23 -171.622 1012.17 0.208968 -0.378315 1.94515 1574.16 -160.393 591.029 1.40587 1.25418 2.26979 1665.73 -120.336 725.25
65 0 -0.415696 1.26857 1.63571 1426.68 186.656 1227.9 -0.22918 -0.0502935 2.28658 1211.43 -186.144 142.205 -1.65815 0.763023 0.349606 1125.02 -59.4007 924.545 0.164761 -0.530548 1.80832 1245.36 -85.9254 565.49 -0.967611 0.0429259 -0.0632866 1297.29 -36.8221 729.221 -0.237488 0.540229 1.8817 1322.77 -366.808 1060.12 -0.365354 0.790696 1.89104 1391.36 -180.269 890.224 0.0871548 0.0206526 1.77854 1626.05 -256.69 159.756 0.704188 2.09729 1.81302 1650.23 -171.186 1009.64 0.189202 -0.372679 1.95974 1574.22 -160.935 590.823 1.40274 1.26013 2.26778 1667.06 -120.512 722.41
66 0 -0.416721 1.2707 1.63603 1427.68 186.765 1225.62 -0.227819 -0.0519104 2.28802 1211.35 -186.313 142.226 -1.65719 0.764715 0.348458 1125.94 -59.7845 922.976 0.16497 -0.530113 1.80645 1245.14 -86.6822 565.791 -0.972699 0.0412758 -0.0710645 1298.5 -37.7839 727.589 -0.238783 0.546308 1.88274 1323.7 -367.346 1059.99 -0.364742 0.800577 1.88919 1391.55 -181.317 889.035 0.0786524 0.0146322 1.78199 1629.09 -257.443 159.804 0.705382 2.09813 1.81569 1651.27 -170.704 1007.07 0.184686 -0.371125 1.96885 1574.27 -161.622 590.345 1.39698 1.26617 2.26581 1668.51 -120.726 719.59
67 0 -0.419622 1.27123 1.63647 1428.64 186.964 1223.23 -0.228587 -0.0528584 2.2886 1211.27 -186.481 142.232 -1.65943 0.766931 0.346363 1126.87 -60.2071 921.507 0.171466 -0.534618 1.80721 1244.97 -87.5993 566.04 -0.973038 0.0455372 -0.0707822 1299.35 -38.6856 726.149 -0.239213 0.552304 1.88333 1324.59 -367.868 1059.84 -0.372198 0.81183 1.9065 1391.69 -182.039 887.831 0.0785537 0.0193203 1.78923 1632.53 -257.887 160.005 0.705967 2.0999 1.81865 1652.31 -170.191 1004.45 0.175365 -0.370111 1.97493 1574.19 -162.405 589.956 1.38567 1.26003 2.26558 1669.53 -120.81 716.66
68 0 -0.424367 1.27651 1.63483 1429.53 186.909 1220.45 -0.226628 -0.0549091 2.28892 1211.28 -186.635 142.264 -1.66033 0.764919 0.34463 1127.77 -60.6046 920.018 0.177054 -0.537829 1.81173 1244.9 -88.397 566.316 -0.973639 0.0472962 -0.0708187 1300.21 -39.6484 724.626 -0.24039 0.558929 1.88505 1325.62 -368.425 1059.74 -0.36314 0.819465 1.88796 1391.9 -183.453 886.631 0.0685291 0.0142987 1.79554 1635.34 -258.737 159.739 0.706693 2.1016 1.82134 1653.4 -169.637 1001.82 0.166646 -0.371978 1.9866 1573.94 -163.129 589.604 1.37786 1.26336 2.2629 1671.09 -120.978 713.70
